master,object,X_cm,Y_cm,Z_cm,yaw_deg,pitch_deg,roll_deg,scale_x,scale_y,scale_z
KRM_M39_P8_column_attic_base_gilt_fillets,P5 column base_g L-45.45,-1060.0,19.5,-4545.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,P5 column base_g L-48.65,-1060.0,19.5,-4865.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,P5 column base_g L-51.85,-1060.0,19.5,-5185.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,P5 column base_g L-55.05,-1060.0,19.5,-5505.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,P5 column base_g R-45.45,1060.0,19.5,-4545.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,P5 column base_g R-48.65,1060.0,19.5,-4865.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,P5 column base_g R-51.85,1060.0,19.5,-5185.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,P5 column base_g R-55.05,1060.0,19.5,-5505.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,P5 column base_g B-4.71,-471.5,19.5,-5785.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M39_P8_column_attic_base_gilt_fillets,P5 column base_g B+4.71,471.5,19.5,-5785.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (11.8, -41.0)",1180.0,0.0,-4100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (11.8, -36.0)",1180.0,0.0,-3600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (11.8, -31.0)",1180.0,0.0,-3100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (11.8, -26.0)",1180.0,0.0,-2600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (11.8, -21.0)",1180.0,0.0,-2100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (11.8, -16.0)",1180.0,0.0,-1600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (11.8, -13.0)",1180.0,0.0,-1300.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (11.8, -8.0)",1180.0,0.0,-800.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (11.8, -3.0)",1180.0,0.0,-300.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (11.8, 2.0)",1180.0,0.0,200.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (11.8, 7.0)",1180.0,0.0,700.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (11.8, 12.0)",1180.0,0.0,1200.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (-11.8, -41.0)",-1180.0,0.0,-4100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (-11.8, -36.0)",-1180.0,0.0,-3600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (-11.8, -31.0)",-1180.0,0.0,-3100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (-11.8, -26.0)",-1180.0,0.0,-2600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (-11.8, -21.0)",-1180.0,0.0,-2100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (-11.8, -16.0)",-1180.0,0.0,-1600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (-11.8, -13.0)",-1180.0,0.0,-1300.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (-11.8, -8.0)",-1180.0,0.0,-800.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (-11.8, -3.0)",-1180.0,0.0,-300.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (-11.8, 2.0)",-1180.0,0.0,200.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (-11.8, 7.0)",-1180.0,0.0,700.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (-11.8, 12.0)",-1180.0,0.0,1200.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (3.6, 13.3)",360.0,0.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (-3.6, 13.3)",-360.0,0.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (7.8, 13.3)",780.0,0.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (-7.8, 13.3)",-780.0,0.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (11.8, 13.3)",1180.0,0.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (-11.8, 13.3)",-1180.0,0.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (15.5, 13.3)",1550.0,0.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (-15.5, 13.3)",-1550.0,0.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (3.4, -41.2)",340.0,0.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (-3.4, -41.2)",-340.0,0.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (7.6, -41.2)",760.0,0.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (-7.6, -41.2)",-760.0,0.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (11.4, -41.2)",1140.0,0.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (-11.4, -41.2)",-1140.0,0.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (15.2, -41.2)",1520.0,0.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,"P8 column base marble (-15.2, -41.2)",-1520.0,0.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,P5 column base_m L-45.45,-1060.0,0.0,-4545.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,P5 column base_m L-48.65,-1060.0,0.0,-4865.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,P5 column base_m L-51.85,-1060.0,0.0,-5185.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,P5 column base_m L-55.05,-1060.0,0.0,-5505.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,P5 column base_m R-45.45,1060.0,0.0,-4545.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,P5 column base_m R-48.65,1060.0,0.0,-4865.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,P5 column base_m R-51.85,1060.0,0.0,-5185.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,P5 column base_m R-55.05,1060.0,0.0,-5505.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,P5 column base_m B-4.71,-471.5,0.0,-5785.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M40_P8_column_attic_base_marble,P5 column base_m B+4.71,471.5,0.0,-5785.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (11.8, -41.0)",1180.0,1084.0,-4100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (11.8, -36.0)",1180.0,1084.0,-3600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (11.8, -31.0)",1180.0,1084.0,-3100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (11.8, -26.0)",1180.0,1084.0,-2600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (11.8, -21.0)",1180.0,1084.0,-2100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (11.8, -16.0)",1180.0,1084.0,-1600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (11.8, -13.0)",1180.0,1084.0,-1300.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (11.8, -8.0)",1180.0,1084.0,-800.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (11.8, -3.0)",1180.0,1084.0,-300.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (11.8, 2.0)",1180.0,1084.0,200.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (11.8, 7.0)",1180.0,1084.0,700.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (11.8, 12.0)",1180.0,1084.0,1200.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (-11.8, -41.0)",-1180.0,1084.0,-4100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (-11.8, -36.0)",-1180.0,1084.0,-3600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (-11.8, -31.0)",-1180.0,1084.0,-3100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (-11.8, -26.0)",-1180.0,1084.0,-2600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (-11.8, -21.0)",-1180.0,1084.0,-2100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (-11.8, -16.0)",-1180.0,1084.0,-1600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (-11.8, -13.0)",-1180.0,1084.0,-1300.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (-11.8, -8.0)",-1180.0,1084.0,-800.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (-11.8, -3.0)",-1180.0,1084.0,-300.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (-11.8, 2.0)",-1180.0,1084.0,200.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (-11.8, 7.0)",-1180.0,1084.0,700.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (-11.8, 12.0)",-1180.0,1084.0,1200.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (3.6, 13.3)",360.0,1084.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (-3.6, 13.3)",-360.0,1084.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (7.8, 13.3)",780.0,1084.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (-7.8, 13.3)",-780.0,1084.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (11.8, 13.3)",1180.0,1084.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (-11.8, 13.3)",-1180.0,1084.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (15.5, 13.3)",1550.0,1084.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (-15.5, 13.3)",-1550.0,1084.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (3.4, -41.2)",340.0,1084.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (-3.4, -41.2)",-340.0,1084.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (7.6, -41.2)",760.0,1084.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (-7.6, -41.2)",-760.0,1084.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (11.4, -41.2)",1140.0,1084.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (-11.4, -41.2)",-1140.0,1084.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (15.2, -41.2)",1520.0,1084.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,"P8 column capital acanthus (-15.2, -41.2)",-1520.0,1084.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,P5 column cap_a L-45.45,-1060.0,1014.0,-4545.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,P5 column cap_a L-48.65,-1060.0,1014.0,-4865.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,P5 column cap_a L-51.85,-1060.0,1014.0,-5185.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,P5 column cap_a L-55.05,-1060.0,1014.0,-5505.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,P5 column cap_a R-45.45,1060.0,1014.0,-4545.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,P5 column cap_a R-48.65,1060.0,1014.0,-4865.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,P5 column cap_a R-51.85,1060.0,1014.0,-5185.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,P5 column cap_a R-55.05,1060.0,1014.0,-5505.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,P5 column cap_a B-4.71,-471.5,1014.0,-5785.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M41_P8_column_corinthian_acanthus_gilt,P5 column cap_a B+4.71,471.5,1014.0,-5785.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (11.8, -41.0)",1180.0,1085.0,-4100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (11.8, -36.0)",1180.0,1085.0,-3600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (11.8, -31.0)",1180.0,1085.0,-3100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (11.8, -26.0)",1180.0,1085.0,-2600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (11.8, -21.0)",1180.0,1085.0,-2100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (11.8, -16.0)",1180.0,1085.0,-1600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (11.8, -13.0)",1180.0,1085.0,-1300.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (11.8, -8.0)",1180.0,1085.0,-800.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (11.8, -3.0)",1180.0,1085.0,-300.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (11.8, 2.0)",1180.0,1085.0,200.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (11.8, 7.0)",1180.0,1085.0,700.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (11.8, 12.0)",1180.0,1085.0,1200.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (-11.8, -41.0)",-1180.0,1085.0,-4100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (-11.8, -36.0)",-1180.0,1085.0,-3600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (-11.8, -31.0)",-1180.0,1085.0,-3100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (-11.8, -26.0)",-1180.0,1085.0,-2600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (-11.8, -21.0)",-1180.0,1085.0,-2100.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (-11.8, -16.0)",-1180.0,1085.0,-1600.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (-11.8, -13.0)",-1180.0,1085.0,-1300.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (-11.8, -8.0)",-1180.0,1085.0,-800.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (-11.8, -3.0)",-1180.0,1085.0,-300.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (-11.8, 2.0)",-1180.0,1085.0,200.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (-11.8, 7.0)",-1180.0,1085.0,700.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (-11.8, 12.0)",-1180.0,1085.0,1200.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (3.6, 13.3)",360.0,1085.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (-3.6, 13.3)",-360.0,1085.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (7.8, 13.3)",780.0,1085.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (-7.8, 13.3)",-780.0,1085.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (11.8, 13.3)",1180.0,1085.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (-11.8, 13.3)",-1180.0,1085.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (15.5, 13.3)",1550.0,1085.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (-15.5, 13.3)",-1550.0,1085.0,1335.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (3.4, -41.2)",340.0,1085.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (-3.4, -41.2)",-340.0,1085.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (7.6, -41.2)",760.0,1085.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (-7.6, -41.2)",-760.0,1085.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (11.4, -41.2)",1140.0,1085.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (-11.4, -41.2)",-1140.0,1085.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (15.2, -41.2)",1520.0,1085.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,"P8 column capital marble (-15.2, -41.2)",-1520.0,1085.0,-4120.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,P5 column cap_m L-45.45,-1060.0,1015.0,-4545.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,P5 column cap_m L-48.65,-1060.0,1015.0,-4865.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,P5 column cap_m L-51.85,-1060.0,1015.0,-5185.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,P5 column cap_m L-55.05,-1060.0,1015.0,-5505.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,P5 column cap_m R-45.45,1060.0,1015.0,-4545.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,P5 column cap_m R-48.65,1060.0,1015.0,-4865.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,P5 column cap_m R-51.85,1060.0,1015.0,-5185.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,P5 column cap_m R-55.05,1060.0,1015.0,-5505.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,P5 column cap_m B-4.71,-471.5,1015.0,-5785.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M42_P8_column_corinthian_bell_and_abacus_marble,P5 column cap_m B+4.71,471.5,1015.0,-5785.0,-0.0,0.0,-0.0,1.0,1.0,1.0
KRM_M43_ROOM_unit_ball_Antique_gilded_bronze,Wing ceiling beam rosette,2300.0,590.0,940.0,-0.0,0.0,-0.0,0.09,0.09,0.05
KRM_M43_ROOM_unit_ball_Antique_gilded_bronze,Wing ceiling beam rosette.001,2300.0,590.0,1260.0,-0.0,0.0,-0.0,0.09,0.09,0.05
KRM_M43_ROOM_unit_ball_Antique_gilded_bronze,Wing ceiling beam rosette.002,-2300.0,590.0,940.0,-0.0,0.0,-0.0,0.09,0.09,0.05
